,bootstrap_num,speech_type,speech_metric,embeddings,assoc,corr
283,47,CS,pfgw,Word2Vec,WEAT,"(0.23104858135334466, 1.5339205662890697e-31)"
284,47,CDS,OR,Word2Vec,WEAT,"(0.13480800581355407, 1.4210978595741863e-11)"
285,47,CS,OR,Word2Vec,WEAT,"(0.15279455926632285, 1.7579644188875206e-14)"
286,47,CDS,LOR,Word2Vec,WEAT,"(0.17411933458221324, 2.080128514378898e-18)"
287,47,CS,LOR,Word2Vec,WEAT,"(0.19764754428191222, 2.3267772797099627e-23)"
288,48,CDS,pfgw,Word2Vec,WEAT,"(0.1609686369804836, 5.189215723702468e-16)"
289,48,CS,pfgw,Word2Vec,WEAT,"(0.21239685208273196, 5.9162460667763534e-27)"
290,48,CDS,OR,Word2Vec,WEAT,"(0.156582796480696, 3.188689498886584e-15)"
291,48,CS,OR,Word2Vec,WEAT,"(0.14538798265048503, 2.605142288692197e-13)"
292,48,CDS,LOR,Word2Vec,WEAT,"(0.15051419192788607, 3.6145467170085055e-14)"
293,48,CS,LOR,Word2Vec,WEAT,"(0.18578503196317486, 6.75533600074628e-21)"
294,49,CDS,pfgw,Word2Vec,WEAT,"(0.16535467058595493, 1.2228670712787007e-16)"
295,49,CS,pfgw,Word2Vec,WEAT,"(0.21351072046046082, 6.3993537009496155e-27)"
296,49,CDS,OR,Word2Vec,WEAT,"(0.1407584921953433, 1.984367715258676e-12)"
297,49,CS,OR,Word2Vec,WEAT,"(0.12791287937347068, 1.6816519939261523e-10)"
298,49,CDS,LOR,Word2Vec,WEAT,"(0.1647978057750289, 1.550026188303361e-16)"
299,49,CS,LOR,Word2Vec,WEAT,"(0.19174925205139448, 6.212037016208179e-22)"
300,50,CDS,pfgw,Word2Vec,WEAT,"(0.18989667738322308, 8.582380266653732e-22)"
301,50,CS,pfgw,Word2Vec,WEAT,"(0.22439969872043491, 5.399330845347224e-30)"
302,50,CDS,OR,Word2Vec,WEAT,"(0.1605974676517181, 5.904444335879052e-16)"
303,50,CS,OR,Word2Vec,WEAT,"(0.1292187229232435, 8.287514954063676e-11)"
304,50,CDS,LOR,Word2Vec,WEAT,"(0.18034810942457047, 8.864392002169509e-20)"
305,50,CS,LOR,Word2Vec,WEAT,"(0.18661768702547635, 4.340342318822486e-21)"
306,51,CDS,pfgw,Word2Vec,WEAT,"(0.16506146744120437, 9.360598662653765e-17)"
307,51,CS,pfgw,Word2Vec,WEAT,"(0.218026049733632, 2.516303616793096e-28)"
308,51,CDS,OR,Word2Vec,WEAT,"(0.1434503767846276, 5.513641721927552e-13)"
309,51,CS,OR,Word2Vec,WEAT,"(0.08856811312235771, 9.060546043035972e-06)"
310,51,CDS,LOR,Word2Vec,WEAT,"(0.15841555384749273, 1.5417828289910314e-15)"
311,51,CS,LOR,Word2Vec,WEAT,"(0.1886360890323383, 1.7280695128746975e-21)"
312,52,CDS,pfgw,Word2Vec,WEAT,"(0.16280575801852537, 2.4548367166569033e-16)"
313,52,CS,pfgw,Word2Vec,WEAT,"(0.20580003473923852, 2.36113369304898e-25)"
314,52,CDS,OR,Word2Vec,WEAT,"(0.12535680301780783, 3.082648225432509e-10)"
315,52,CS,OR,Word2Vec,WEAT,"(0.11644544521003589, 5.099004226182031e-09)"
316,52,CDS,LOR,Word2Vec,WEAT,"(0.15142954636842176, 2.5820368579933187e-14)"
317,52,CS,LOR,Word2Vec,WEAT,"(0.1822507224853719, 3.84326686952632e-20)"
318,53,CDS,pfgw,Word2Vec,WEAT,"(0.17184734291215958, 6.621264432333976e-18)"
319,53,CS,pfgw,Word2Vec,WEAT,"(0.20796810807971333, 1.1818882108936955e-25)"
320,53,CDS,OR,Word2Vec,WEAT,"(0.15286999019224923, 1.9011575911417613e-14)"
321,53,CS,OR,Word2Vec,WEAT,"(0.12680283545332932, 2.3021433454185718e-10)"
322,53,CDS,LOR,Word2Vec,WEAT,"(0.16369198771463023, 2.27949666199572e-16)"
323,53,CS,LOR,Word2Vec,WEAT,"(0.18734221772721718, 4.864356516320967e-21)"
324,54,CDS,pfgw,Word2Vec,WEAT,"(0.18228288934233683, 5.5124127678766e-20)"
325,54,CS,pfgw,Word2Vec,WEAT,"(0.21384051157756867, 4.619979868498471e-27)"
326,54,CDS,OR,Word2Vec,WEAT,"(0.17621609458944104, 9.243743905941853e-19)"
327,54,CS,OR,Word2Vec,WEAT,"(0.14495693812180738, 3.974515695473182e-13)"
328,54,CDS,LOR,Word2Vec,WEAT,"(0.17562553498782055, 1.2098743344219097e-18)"
329,54,CS,LOR,Word2Vec,WEAT,"(0.18203313123444081, 6.203061986217408e-20)"
330,55,CDS,pfgw,Word2Vec,WEAT,"(0.1732708639216675, 2.655114233327782e-18)"
331,55,CS,pfgw,Word2Vec,WEAT,"(0.21816992418731804, 2.554956927409693e-28)"
332,55,CDS,OR,Word2Vec,WEAT,"(0.15895623972157258, 1.2987187785985673e-15)"
333,55,CS,OR,Word2Vec,WEAT,"(0.12416591050984276, 4.68494189736663e-10)"
334,55,CDS,LOR,Word2Vec,WEAT,"(0.1719249903452995, 4.865545354077465e-18)"
335,55,CS,LOR,Word2Vec,WEAT,"(0.181116511745678, 7.050454138057081e-20)"
336,56,CDS,pfgw,Word2Vec,WEAT,"(0.16756749195309115, 4.2126482989111565e-17)"
337,56,CS,pfgw,Word2Vec,WEAT,"(0.21021688172531589, 3.3006705503016147e-26)"
338,56,CDS,OR,Word2Vec,WEAT,"(0.14084949921526907, 1.769376698071543e-12)"
339,56,CS,OR,Word2Vec,WEAT,"(0.10726515423897598, 8.37561827045656e-08)"
340,56,CDS,LOR,Word2Vec,WEAT,"(0.16163442479721465, 5.269684006688885e-16)"
341,56,CS,LOR,Word2Vec,WEAT,"(0.17658128229867298, 7.575863904612026e-19)"
342,57,CDS,pfgw,Word2Vec,WEAT,"(0.16955234615953596, 1.621359944575092e-17)"
343,57,CS,pfgw,Word2Vec,WEAT,"(0.23020315450016265, 2.641700540508695e-31)"
344,57,CDS,OR,Word2Vec,WEAT,"(0.10789060996804148, 6.784497199733146e-08)"
345,57,CS,OR,Word2Vec,WEAT,"(0.14276944211485504, 8.228385311455285e-13)"
346,57,CDS,LOR,Word2Vec,WEAT,"(0.1562014635652371, 4.552934005361721e-15)"
347,57,CS,LOR,Word2Vec,WEAT,"(0.1966105692419955, 4.0508097085970806e-23)"
348,58,CDS,pfgw,Word2Vec,WEAT,"(0.1618612346674517, 4.792765181255527e-16)"
349,58,CS,pfgw,Word2Vec,WEAT,"(0.2277196357462891, 1.3958234029653615e-30)"
350,58,CDS,OR,Word2Vec,WEAT,"(0.130631422309668, 6.344766470940536e-11)"
351,58,CS,OR,Word2Vec,WEAT,"(0.15396531757290674, 1.202469254085269e-14)"
352,58,CDS,LOR,Word2Vec,WEAT,"(0.15132067531865082, 3.4109899498514646e-14)"
353,58,CS,LOR,Word2Vec,WEAT,"(0.19910982209446926, 1.2568646745989858e-23)"
354,59,CDS,pfgw,Word2Vec,WEAT,"(0.17286031414885963, 4.62053625894783e-18)"
355,59,CS,pfgw,Word2Vec,WEAT,"(0.21456759737696013, 3.5424600504679354e-27)"
356,59,CDS,OR,Word2Vec,WEAT,"(0.14104978831102177, 1.7855169013804858e-12)"
357,59,CS,OR,Word2Vec,WEAT,"(0.11714432762492304, 5.028426416558251e-09)"
358,59,CDS,LOR,Word2Vec,WEAT,"(0.16044464850479423, 9.614250832056966e-16)"
359,59,CS,LOR,Word2Vec,WEAT,"(0.18443030702007032, 2.2036276481373094e-20)"
360,60,CDS,pfgw,Word2Vec,WEAT,"(0.17666286502424655, 6.627986789458644e-19)"
361,60,CS,pfgw,Word2Vec,WEAT,"(0.20387717680413892, 8.997376156292046e-25)"
362,60,CDS,OR,Word2Vec,WEAT,"(0.14559596649325013, 2.8668165371668505e-13)"
363,60,CS,OR,Word2Vec,WEAT,"(0.11189323432556803, 2.165323006081572e-08)"
364,60,CDS,LOR,Word2Vec,WEAT,"(0.1614279001948168, 5.3007252267306365e-16)"
365,60,CS,LOR,Word2Vec,WEAT,"(0.16818622013714674, 2.950467324450522e-17)"
366,61,CDS,pfgw,Word2Vec,WEAT,"(0.15577278128041983, 5.0233322413051356e-15)"
367,61,CS,pfgw,Word2Vec,WEAT,"(0.2206558774875108, 6.676802723687633e-29)"
368,61,CDS,OR,Word2Vec,WEAT,"(0.1272398441144531, 1.7747947430376935e-10)"
369,61,CS,OR,Word2Vec,WEAT,"(0.14344926820520876, 6.003565959579557e-13)"
370,61,CDS,LOR,Word2Vec,WEAT,"(0.15699683834320632, 3.0560538595390793e-15)"
371,61,CS,LOR,Word2Vec,WEAT,"(0.20246184977701348, 1.6831533663070053e-24)"
372,62,CDS,pfgw,Word2Vec,WEAT,"(0.1640772540865565, 1.6859915294582107e-16)"
373,62,CS,pfgw,Word2Vec,WEAT,"(0.22107070466695664, 5.798367214254928e-29)"
374,62,CDS,OR,Word2Vec,WEAT,"(0.1614255300172182, 5.165702593613894e-16)"
375,62,CS,OR,Word2Vec,WEAT,"(0.14910978059395746, 7.338021378198613e-14)"
376,62,CDS,LOR,Word2Vec,WEAT,"(0.15903907121138228, 1.392573323553171e-15)"
377,62,CS,LOR,Word2Vec,WEAT,"(0.19369140835931548, 1.7260464858796198e-22)"
378,63,CDS,pfgw,Word2Vec,WEAT,"(0.1498892795636857, 6.996911773337641e-14)"
379,63,CS,pfgw,Word2Vec,WEAT,"(0.2213635873140888, 8.530838170869281e-29)"
380,63,CDS,OR,Word2Vec,WEAT,"(0.1304310222294296, 7.675015859598532e-11)"
381,63,CS,OR,Word2Vec,WEAT,"(0.1473616404028891, 1.8356873519436965e-13)"
382,63,CDS,LOR,Word2Vec,WEAT,"(0.1439150226803151, 6.658822005139553e-13)"
383,63,CS,LOR,Word2Vec,WEAT,"(0.19077720086228447, 1.1260526353667872e-21)"
384,64,CDS,pfgw,Word2Vec,WEAT,"(0.1813068315186181, 8.026909025894989e-20)"
385,64,CS,pfgw,Word2Vec,WEAT,"(0.20981698093940843, 3.841803466206285e-26)"
386,64,CDS,OR,Word2Vec,WEAT,"(0.1498368861990052, 5.866749931763389e-14)"
387,64,CS,OR,Word2Vec,WEAT,"(0.06933829785829611, 0.0005395420359978824)"
388,64,CDS,LOR,Word2Vec,WEAT,"(0.1788914655813987, 2.485663978594256e-19)"
389,64,CS,LOR,Word2Vec,WEAT,"(0.17342035551829055, 3.0341728692229867e-18)"
390,65,CDS,pfgw,Word2Vec,WEAT,"(0.1719155600062019, 5.352584467062401e-18)"
391,65,CS,pfgw,Word2Vec,WEAT,"(0.2147561252237472, 2.076066310770992e-27)"
392,65,CDS,OR,Word2Vec,WEAT,"(0.13730260058963764, 5.734876057335828e-12)"
393,65,CS,OR,Word2Vec,WEAT,"(0.1307558755418198, 5.5705590929050523e-11)"
394,65,CDS,LOR,Word2Vec,WEAT,"(0.1621563825985814, 3.6997712009792133e-16)"
395,65,CS,LOR,Word2Vec,WEAT,"(0.18769109187416397, 3.3016344814223328e-21)"
396,66,CDS,pfgw,Word2Vec,WEAT,"(0.16719327237276746, 5.1723625852943786e-17)"
397,66,CS,pfgw,Word2Vec,WEAT,"(0.20500579722665552, 5.973851951297706e-25)"
398,66,CDS,OR,Word2Vec,WEAT,"(0.14969461967124026, 6.642846972026973e-14)"
399,66,CS,OR,Word2Vec,WEAT,"(0.10979989285353457, 4.183590687138707e-08)"
400,66,CDS,LOR,Word2Vec,WEAT,"(0.16687821008744508, 5.92612598394581e-17)"
401,66,CS,LOR,Word2Vec,WEAT,"(0.17491744591517022, 1.6950848170256578e-18)"
402,67,CDS,pfgw,Word2Vec,WEAT,"(0.17067920519201152, 9.010384923915733e-18)"
403,67,CS,pfgw,Word2Vec,WEAT,"(0.22558337552978505, 3.646807306660402e-30)"
404,67,CDS,OR,Word2Vec,WEAT,"(0.1393298980838409, 2.7184749317738017e-12)"
405,67,CS,OR,Word2Vec,WEAT,"(0.14143167139237195, 1.2649211120713719e-12)"
406,67,CDS,LOR,Word2Vec,WEAT,"(0.16112774892279175, 5.546794924863699e-16)"
407,67,CS,LOR,Word2Vec,WEAT,"(0.19789130335479616, 1.8543723962348273e-23)"
408,68,CDS,pfgw,Word2Vec,WEAT,"(0.16463074333022534, 1.1108710970236524e-16)"
409,68,CS,pfgw,Word2Vec,WEAT,"(0.21514607088737456, 1.2800057757572935e-27)"
410,68,CDS,OR,Word2Vec,WEAT,"(0.14304779717729396, 6.338970302315787e-13)"
411,68,CS,OR,Word2Vec,WEAT,"(0.1265401612030986, 2.0743343978739312e-10)"
412,68,CDS,LOR,Word2Vec,WEAT,"(0.1495549750958109, 5.319173256921905e-14)"
413,68,CS,LOR,Word2Vec,WEAT,"(0.17620967382861408, 6.421412505445593e-19)"
414,69,CDS,pfgw,Word2Vec,WEAT,"(0.16897644230634074, 2.1503322295720054e-17)"
415,69,CS,pfgw,Word2Vec,WEAT,"(0.21457720093569108, 2.6491285671693357e-27)"
416,69,CDS,OR,Word2Vec,WEAT,"(0.15408617791959422, 1.0913900883486835e-14)"
417,69,CS,OR,Word2Vec,WEAT,"(0.11529742948072622, 8.051732746078906e-09)"
418,69,CDS,LOR,Word2Vec,WEAT,"(0.16004889009140177, 9.666159845656844e-16)"
419,69,CS,LOR,Word2Vec,WEAT,"(0.1855909779812105, 1.0214367831794914e-20)"
420,70,CDS,pfgw,Word2Vec,WEAT,"(0.16689854614745578, 5.468426424081053e-17)"
421,70,CS,pfgw,Word2Vec,WEAT,"(0.21829998815972854, 3.3453105135999564e-28)"
422,70,CDS,OR,Word2Vec,WEAT,"(0.1651728761149777, 1.148452866949581e-16)"
423,70,CS,OR,Word2Vec,WEAT,"(0.11246394192457414, 1.882627139565548e-08)"
424,70,CDS,LOR,Word2Vec,WEAT,"(0.16293882190348807, 2.966092056081269e-16)"
425,70,CS,LOR,Word2Vec,WEAT,"(0.18164301685447076, 6.967044131505566e-20)"
426,71,CDS,pfgw,Word2Vec,WEAT,"(0.1677419445820516, 3.8494097553463846e-17)"
427,71,CS,pfgw,Word2Vec,WEAT,"(0.21946618985425909, 1.7528102685344566e-28)"
428,71,CDS,OR,Word2Vec,WEAT,"(0.15152447896440813, 3.112724713381597e-14)"
429,71,CS,OR,Word2Vec,WEAT,"(0.15464316673096798, 9.06546722681591e-15)"
430,71,CDS,LOR,Word2Vec,WEAT,"(0.15749191467339937, 2.8727833766887716e-15)"
431,71,CS,LOR,Word2Vec,WEAT,"(0.1860685676288688, 8.552300714199819e-21)"
432,72,CDS,pfgw,Word2Vec,WEAT,"(0.1804055204220958, 1.1089492253201164e-19)"
433,72,CS,pfgw,Word2Vec,WEAT,"(0.2150648240735921, 1.7853364812978352e-27)"
434,72,CDS,OR,Word2Vec,WEAT,"(0.14716355390305325, 1.5311696632603466e-13)"
435,72,CS,OR,Word2Vec,WEAT,"(0.08078403688315498, 5.3881023837538315e-05)"
436,72,CDS,LOR,Word2Vec,WEAT,"(0.16685516821178215, 5.04070409823432e-17)"
437,72,CS,LOR,Word2Vec,WEAT,"(0.17656930398216336, 6.593976312314319e-19)"
438,73,CDS,pfgw,Word2Vec,WEAT,"(0.1795031140652278, 2.876898095477786e-19)"
439,73,CS,pfgw,Word2Vec,WEAT,"(0.22390164715539004, 2.4557358301746704e-29)"
440,73,CDS,OR,Word2Vec,WEAT,"(0.16485196449575631, 1.8679672500646479e-16)"
441,73,CS,OR,Word2Vec,WEAT,"(0.12559596665262582, 4.046344344867901e-10)"
442,73,CDS,LOR,Word2Vec,WEAT,"(0.17381592447065503, 3.802615817353091e-18)"
443,73,CS,LOR,Word2Vec,WEAT,"(0.19584527165920446, 1.0635308397908827e-22)"
444,74,CDS,pfgw,Word2Vec,WEAT,"(0.16710576533489233, 3.593655701901053e-17)"
445,74,CS,pfgw,Word2Vec,WEAT,"(0.2198413507936814, 7.752052475099987e-29)"
446,74,CDS,OR,Word2Vec,WEAT,"(0.1367542278882606, 6.030167319679419e-12)"
447,74,CS,OR,Word2Vec,WEAT,"(0.1203424615731064, 1.4763404042974208e-09)"
448,74,CDS,LOR,Word2Vec,WEAT,"(0.15697859944723536, 2.611316783950664e-15)"
449,74,CS,LOR,Word2Vec,WEAT,"(0.18373480381733295, 1.7307244521912316e-20)"
450,75,CDS,pfgw,Word2Vec,WEAT,"(0.16467161222043097, 1.6353908685914972e-16)"
451,75,CS,pfgw,Word2Vec,WEAT,"(0.2094365076937405, 6.073368751848643e-26)"
452,75,CDS,OR,Word2Vec,WEAT,"(0.15843827132440438, 2.1922979399571342e-15)"
453,75,CS,OR,Word2Vec,WEAT,"(0.13826713376798297, 4.852323742187596e-12)"
454,75,CDS,LOR,Word2Vec,WEAT,"(0.1611914462576334, 7.054922325401776e-16)"
455,75,CS,LOR,Word2Vec,WEAT,"(0.19570570828524014, 8.489760926214607e-23)"
456,76,CDS,pfgw,Word2Vec,WEAT,"(0.16690376229817855, 5.0790619580478835e-17)"
457,76,CS,pfgw,Word2Vec,WEAT,"(0.21343020775766341, 4.704297707170882e-27)"
458,76,CDS,OR,Word2Vec,WEAT,"(0.14967883805977591, 5.955962955746372e-14)"
459,76,CS,OR,Word2Vec,WEAT,"(0.13877939634328176, 3.483874311250586e-12)"
460,76,CDS,LOR,Word2Vec,WEAT,"(0.16234705490002393, 3.555873384748678e-16)"
461,76,CS,LOR,Word2Vec,WEAT,"(0.1749730970003574, 1.41211825594547e-18)"
462,77,CDS,pfgw,Word2Vec,WEAT,"(0.17952237252440967, 2.45622033629973e-19)"
463,77,CS,pfgw,Word2Vec,WEAT,"(0.21749113446380042, 7.859075661881152e-28)"
464,77,CDS,OR,Word2Vec,WEAT,"(0.14850091005504817, 1.190927843706043e-13)"
465,77,CS,OR,Word2Vec,WEAT,"(0.10367664006856961, 2.417951933071315e-07)"
466,77,CDS,LOR,Word2Vec,WEAT,"(0.17232542272892706, 6.427339100008678e-18)"
467,77,CS,LOR,Word2Vec,WEAT,"(0.1903046325822972, 1.421546801561395e-21)"
468,78,CDS,pfgw,Word2Vec,WEAT,"(0.1675698345874667, 3.9153004301729046e-17)"
469,78,CS,pfgw,Word2Vec,WEAT,"(0.20934284488722063, 4.764691708637733e-26)"
470,78,CDS,OR,Word2Vec,WEAT,"(0.11855679504581133, 2.979076501910424e-09)"
471,78,CS,OR,Word2Vec,WEAT,"(0.12879995918850934, 1.1224477391143642e-10)"
472,78,CDS,LOR,Word2Vec,WEAT,"(0.15709928208519053, 3.203296426391242e-15)"
473,78,CS,LOR,Word2Vec,WEAT,"(0.17366586147222715, 2.6336746155632568e-18)"
474,79,CDS,pfgw,Word2Vec,WEAT,"(0.16716735302325356, 5.461016513575084e-17)"
475,79,CS,pfgw,Word2Vec,WEAT,"(0.2199010027289148, 1.6240662015776475e-28)"
476,79,CDS,OR,Word2Vec,WEAT,"(0.14579489941166474, 3.0327071814908124e-13)"
477,79,CS,OR,Word2Vec,WEAT,"(0.14308644824430555, 8.304694824156498e-13)"
478,79,CDS,LOR,Word2Vec,WEAT,"(0.1641941369210722, 1.9476430011053023e-16)"
479,79,CS,LOR,Word2Vec,WEAT,"(0.209325341574024, 6.168508436526547e-26)"
480,80,CDS,pfgw,Word2Vec,WEAT,"(0.15734324486297402, 3.130659240390438e-15)"
481,80,CS,pfgw,Word2Vec,WEAT,"(0.1974348796326546, 3.049476506727571e-23)"
482,80,CDS,OR,Word2Vec,WEAT,"(0.1515417112779785, 3.165702645036803e-14)"
483,80,CS,OR,Word2Vec,WEAT,"(0.09878696494409522, 8.13440316514514e-07)"
484,80,CDS,LOR,Word2Vec,WEAT,"(0.14904636992583242, 8.334459696726855e-14)"
485,80,CS,LOR,Word2Vec,WEAT,"(0.1676948044009055, 4.044304907543126e-17)"
486,81,CDS,pfgw,Word2Vec,WEAT,"(0.16686340543331601, 5.4732081122953217e-17)"
487,81,CS,pfgw,Word2Vec,WEAT,"(0.20554813666601932, 3.919552388730958e-25)"
488,81,CDS,OR,Word2Vec,WEAT,"(0.1328449388285438, 2.9086727518358806e-11)"
489,81,CS,OR,Word2Vec,WEAT,"(0.11388643649083632, 1.2324197440717082e-08)"
490,81,CDS,LOR,Word2Vec,WEAT,"(0.15590642362841967, 5.3255316633102734e-15)"
491,81,CS,LOR,Word2Vec,WEAT,"(0.1782743504816819, 3.309500753256084e-19)"
492,82,CDS,pfgw,Word2Vec,WEAT,"(0.18738874896379065, 3.2538032052465132e-21)"
493,82,CS,pfgw,Word2Vec,WEAT,"(0.2053820660612944, 3.026388761367876e-25)"
494,82,CDS,OR,Word2Vec,WEAT,"(0.15336827967995573, 1.2111079298482765e-14)"
495,82,CS,OR,Word2Vec,WEAT,"(0.13321630232125775, 2.2115977563135428e-11)"
496,82,CDS,LOR,Word2Vec,WEAT,"(0.17433185666867695, 1.5662293312306336e-18)"
497,82,CS,LOR,Word2Vec,WEAT,"(0.17259677342487958, 3.4367123468270175e-18)"
498,83,CDS,pfgw,Word2Vec,WEAT,"(0.1721037179867509, 4.9959629645870955e-18)"
499,83,CS,pfgw,Word2Vec,WEAT,"(0.2150063707017685, 1.845412772371345e-27)"
500,83,CDS,OR,Word2Vec,WEAT,"(0.15170756298296384, 2.635544897112178e-14)"
501,83,CS,OR,Word2Vec,WEAT,"(0.12765688494265906, 1.5857078373724304e-10)"
502,83,CDS,LOR,Word2Vec,WEAT,"(0.1619000469454699, 4.176927409391483e-16)"
503,83,CS,LOR,Word2Vec,WEAT,"(0.1760590511188312, 8.333409119159736e-19)"
504,84,CDS,pfgw,Word2Vec,WEAT,"(0.16655481795919705, 5.659448503169583e-17)"
505,84,CS,pfgw,Word2Vec,WEAT,"(0.20495831421592725, 4.62411459870298e-25)"
506,84,CDS,OR,Word2Vec,WEAT,"(0.1510658915684018, 3.350492487068774e-14)"
507,84,CS,OR,Word2Vec,WEAT,"(0.10941563243343508, 4.303382419706548e-08)"
508,84,CDS,LOR,Word2Vec,WEAT,"(0.15868307700668116, 1.5712944460221998e-15)"
509,84,CS,LOR,Word2Vec,WEAT,"(0.1729916987490001, 3.3030499679942012e-18)"
510,85,CDS,pfgw,Word2Vec,WEAT,"(0.1615708915468072, 5.55868893874948e-16)"
511,85,CS,pfgw,Word2Vec,WEAT,"(0.20821471626185717, 1.0334707305948868e-25)"
512,85,CDS,OR,Word2Vec,WEAT,"(0.13619347149668343, 9.527528558793738e-12)"
513,85,CS,OR,Word2Vec,WEAT,"(0.10991680861843899, 4.0215596058258084e-08)"
514,85,CDS,LOR,Word2Vec,WEAT,"(0.15667248959767327, 4.161582648775372e-15)"
515,85,CS,LOR,Word2Vec,WEAT,"(0.17731326959408672, 5.592363080716486e-19)"
516,86,CDS,pfgw,Word2Vec,WEAT,"(0.16433055027022753, 1.8382113366936167e-16)"
517,86,CS,pfgw,Word2Vec,WEAT,"(0.2116166751863339, 1.7495135353090346e-26)"
518,86,CDS,OR,Word2Vec,WEAT,"(0.17726373211772273, 6.10313916511652e-19)"
519,86,CS,OR,Word2Vec,WEAT,"(0.12342301857848535, 7.074200196194714e-10)"
520,86,CDS,LOR,Word2Vec,WEAT,"(0.1620931017866597, 4.716378584669407e-16)"
521,86,CS,LOR,Word2Vec,WEAT,"(0.1810188110800042, 1.0698617186672507e-19)"
522,87,CDS,pfgw,Word2Vec,WEAT,"(0.18790346825639995, 2.975129459508928e-21)"
523,87,CS,pfgw,Word2Vec,WEAT,"(0.22662754567353985, 2.0583110874805082e-30)"
524,87,CDS,OR,Word2Vec,WEAT,"(0.11228841861675727, 1.8804128259401063e-08)"
525,87,CS,OR,Word2Vec,WEAT,"(0.15790545144156526, 2.1625743938409026e-15)"
526,87,CDS,LOR,Word2Vec,WEAT,"(0.17769410811652037, 3.8626053896143975e-19)"
527,87,CS,LOR,Word2Vec,WEAT,"(0.20187873646715798, 2.3917953518957868e-24)"
528,88,CDS,pfgw,Word2Vec,WEAT,"(0.15536796431526223, 6.06419394421138e-15)"
529,88,CS,pfgw,Word2Vec,WEAT,"(0.21096948809193183, 1.732134940537824e-26)"
530,88,CDS,OR,Word2Vec,WEAT,"(0.14428914524065664, 4.483588418846568e-13)"
531,88,CS,OR,Word2Vec,WEAT,"(0.12049849002248875, 1.573165568518888e-09)"
532,88,CDS,LOR,Word2Vec,WEAT,"(0.1515533116518306, 2.7673648302743507e-14)"
533,88,CS,LOR,Word2Vec,WEAT,"(0.18327671752356073, 2.796188342005726e-20)"
534,89,CDS,pfgw,Word2Vec,WEAT,"(0.19059106914635698, 8.02934698904023e-22)"
535,89,CS,pfgw,Word2Vec,WEAT,"(0.24249192856607169, 1.0858120123951419e-34)"
536,89,CDS,OR,Word2Vec,WEAT,"(0.15902038755305728, 1.385216514964557e-15)"
537,89,CS,OR,Word2Vec,WEAT,"(0.15138258577189398, 2.9943504016218485e-14)"
538,89,CDS,LOR,Word2Vec,WEAT,"(0.1822626884287705, 4.6116266562541547e-20)"
539,89,CS,LOR,Word2Vec,WEAT,"(0.20943342085200878, 4.1411813158982786e-26)"
540,90,CDS,pfgw,Word2Vec,WEAT,"(0.1735602447219819, 4.396040538749127e-18)"
541,90,CS,pfgw,Word2Vec,WEAT,"(0.21857112653870725, 5.573828785688756e-28)"
542,90,CDS,OR,Word2Vec,WEAT,"(0.14015828689008047, 2.9274681019427964e-12)"
543,90,CS,OR,Word2Vec,WEAT,"(0.1301332199559263, 9.333802200433397e-11)"
544,90,CDS,LOR,Word2Vec,WEAT,"(0.1591968138781482, 2.005927221199008e-15)"
545,90,CS,LOR,Word2Vec,WEAT,"(0.19430118363697246, 2.406584314610438e-22)"
546,91,CDS,pfgw,Word2Vec,WEAT,"(0.1750546020262937, 1.7235493623688702e-18)"
547,91,CS,pfgw,Word2Vec,WEAT,"(0.22261786439653813, 3.531207127308948e-29)"
548,91,CDS,OR,Word2Vec,WEAT,"(0.14733275311271432, 1.7355688247631292e-13)"
549,91,CS,OR,Word2Vec,WEAT,"(0.1371098679396588, 7.310910560825414e-12)"
550,91,CDS,LOR,Word2Vec,WEAT,"(0.1663696016096935, 7.921503205986925e-17)"
551,91,CS,LOR,Word2Vec,WEAT,"(0.18122041954692064, 1.0067738542423034e-19)"
552,92,CDS,pfgw,Word2Vec,WEAT,"(0.1432184758695601, 8.164767188983338e-13)"
553,92,CS,pfgw,Word2Vec,WEAT,"(0.2019960039135693, 3.3516839682293846e-24)"
554,92,CDS,OR,Word2Vec,WEAT,"(0.1505586665024652, 5.0985294780098144e-14)"
555,92,CS,OR,Word2Vec,WEAT,"(0.0681028778195694, 0.0006981608337478547)"
556,92,CDS,LOR,Word2Vec,WEAT,"(0.14397381568072642, 6.177281156247926e-13)"
557,92,CS,LOR,Word2Vec,WEAT,"(0.18234917817452712, 6.021788970852569e-20)"
558,93,CDS,pfgw,Word2Vec,WEAT,"(0.17084030900827224, 1.0194722838474218e-17)"
559,93,CS,pfgw,Word2Vec,WEAT,"(0.22883690024394382, 7.319279826127318e-31)"
560,93,CDS,OR,Word2Vec,WEAT,"(0.14209080366419197, 1.1363354320645544e-12)"
561,93,CS,OR,Word2Vec,WEAT,"(0.12593057596706358, 3.034477357222403e-10)"
562,93,CDS,LOR,Word2Vec,WEAT,"(0.16077830357083114, 7.630124076342067e-16)"
563,93,CS,LOR,Word2Vec,WEAT,"(0.1918275525760499, 5.232620167876341e-22)"
564,94,CDS,pfgw,Word2Vec,WEAT,"(0.1783861082985575, 4.083273429483715e-19)"
565,94,CS,pfgw,Word2Vec,WEAT,"(0.21838607184732894, 4.607250129193632e-28)"
566,94,CDS,OR,Word2Vec,WEAT,"(0.1351955875268822, 1.4983509931820226e-11)"
567,94,CS,OR,Word2Vec,WEAT,"(0.12738637569228556, 2.0846745300343352e-10)"
