,decade,word,pfgw,freq,OR,LOR
343,70s,kept,0.6383836470286541,22,1.7653958944281525,0.5683749680253043
344,70s,Frank,0.4231845643497156,38,0.7336431824861269,-0.30973249596895214
345,70s,go,0.4473277596320946,4760,0.8080916811432667,-0.2130797601364391
346,70s,camel,0.12595905174133004,64,0.1440892836607177,-1.937322146120832
347,70s,knows,0.5703248460520228,44,1.3273657409407933,0.2831963322515251
348,70s,squirrel,1.0,24,1.0,0.0
349,70s,foot,0.5399076212859043,212,1.1735397544352857,0.1600246125440704
350,70s,carrying,0.7729659715841225,35,3.404833479754013,1.2251960337812335
351,70s,raccoon,0.4849412853817821,29,0.9415236062927399,-0.06025585813208474
352,70s,Mwww,1.0,67,1.0,0.0
353,70s,desk,0.31561023934359467,51,0.4611281586964895,-0.7740792731099251
354,70s,lips,0.3352783298510251,21,0.5043779648293377,-0.6844293617509869
355,70s,somewhere,0.6686060051743923,102,2.0177772665695373,0.7019965424847942
356,70s,alone,0.5707699379957201,51,1.329783492528722,0.2850161414099379
357,70s,as,0.3851662011241822,355,0.6262934525851424,-0.4679362436246189
358,70s,toilet,0.9032057985246438,41,9.332182163794068,2.233468874306648
359,70s,potatoes,0.7773782545021858,58,3.492282428680017,1.2505555134811903
360,70s,want,0.40075597942698576,3281,0.6673794972115346,-0.40439643352701315
361,70s,pigtails,1.0,33,1.0,0.0
362,70s,bike,0.5164685919425667,70,1.0681258165340919,0.06590553934298315
363,70s,jelly,0.3561682805230895,48,0.5531766261321908,-0.5920779321951868
364,70s,twelve,0.6107753525924935,23,1.569235825824483,0.45058876572257356
365,70s,cream,0.4115108363651527,149,0.6992080225368082,-0.3578069808267613
366,70s,yours,0.4732893009765809,225,0.8985410912302264,-0.1069828406598706
367,70s,trouble,0.837730044476719,104,5.163727385415208,1.641658680230544
368,70s,airplane,0.4539727764304158,166,0.8313701175317204,-0.18468019515772496
369,70s,Rwww,1.0,36,1.0,0.0
370,70s,mother,0.6035424043605624,138,1.5224763765449905,0.4203382042549299
371,70s,vegetable,1.0,21,1.0,0.0
372,70s,lose,0.3850460898354172,47,0.6261166298339742,-0.4682186155965875
373,70s,frisbee,0.7742584938259497,22,3.429977478556711,1.2325536951378406
374,70s,kinds,0.9380101432618911,32,15.133025793714179,2.7168794941714323
375,70s,use,0.2787937366789808,527,0.38627965937729813,-0.951193665686392
376,70s,miss,0.553181628032748,49,1.2380663757614478,0.2135507881413484
377,70s,bucket,0.3200808527767079,22,0.4707512764405544,-0.7534253999444528
378,70s,yucky,0.675388419305685,49,2.080718742312767,0.7327133832136856
379,70s,gas,0.3620161018322177,25,0.567425241899675,-0.5666462706394199
380,70s,buttons,0.6270461401120503,64,1.681383887305705,0.5196171967694349
381,70s,office,0.2709537483692031,26,0.3716410369788773,-0.989826844935022
382,70s,ask,0.5041153663116353,259,1.0166049750912491,0.016468619871974836
383,70s,tonight,0.2631590796826735,218,0.3570279683193002,-1.0299411576400286
