,embeddings,r,p
24099,fastText,0.27765488361314955,1.0756730904435128e-32
24100,fastText,0.15272348929783439,1.0562750971412344e-10
24101,fastText,0.31243543704964893,2.224154392784542e-41
24102,fastText,0.15408827527362268,7.168817828754925e-11
24103,fastText,0.2482461999221657,2.8832208144374615e-26
24104,fastText,0.24915701582603453,1.8746379606056315e-26
24105,fastText,0.3799560616803518,6.907333813547654e-62
24106,fastText,0.28403292568167926,3.379081863054916e-34
24107,fastText,0.01038468155421194,0.662400819617302
24108,fastText,0.06326578615526414,0.007757057825327407
24109,fastText,0.18299133221273564,8.569684523911007e-15
24110,fastText,0.29314189229755155,2.057857991402417e-36
24111,fastText,0.029451737504418832,0.2155425093381776
24112,fastText,0.3118728728383501,3.1429127332161264e-41
24113,fastText,0.2772403849301716,1.3427218944984083e-32
24114,fastText,0.12115492882000942,3.180995159544256e-07
24115,fastText,0.19129045118645774,4.769282623527511e-16
24116,fastText,0.06232733261873534,0.008718639179086465
24117,fastText,0.07522452091679623,0.001539934455514115
24118,fastText,0.2743061090814552,6.382786984766773e-32
24119,fastText,0.2565328603572755,5.378661886986945e-28
24120,fastText,0.16118809767206263,9.024385097491272e-12
24121,fastText,0.14116064465300426,2.4536225167280773e-09
24122,fastText,0.17226621698619152,2.9432088022086353e-13
24123,fastText,0.255605542165241,8.459469276948537e-28
24124,fastText,0.20745092510626906,1.1686483681637793e-18
24125,fastText,0.14077901445243468,2.7106288212904095e-09
24126,fastText,0.30452798488096056,2.6801960675123998e-39
24127,fastText,0.1787498051418317,3.5629152709967996e-14
24128,fastText,0.14910436420058673,2.903196375445601e-10
24129,fastText,0.2260507726158023,6.064397599577096e-22
24130,fastText,0.10305914508448101,1.3968979576009522e-05
24131,fastText,0.07162216252090375,0.002569909763052458
24132,fastText,0.08168722455208913,0.0005816807356801811
24133,fastText,0.23342163004009153,2.491478121280419e-23
24134,fastText,0.1694744676852077,7.127848987179124e-13
24135,fastText,0.1057219979455312,8.302818389172227e-06
24136,fastText,0.30418649387537267,3.2854907878730884e-39
24137,fastText,0.15558032291746263,4.674103383805613e-11
24138,fastText,0.1627402338489252,5.66490651940082e-12
24139,fastText,0.19991546745918248,2.055293646307461e-17
24140,fastText,0.4153618256931897,8.987734611572873e-75
24141,fastText,0.3038969905304381,3.9037177172912845e-39
24142,fastText,0.18488526716693127,4.4851477369323924e-15
24143,fastText,0.13978367922791024,3.510408166816276e-09
24144,fastText,0.23385411775695167,2.0587485000132158e-23
24145,fastText,0.32754772776846486,1.5484857470645584e-45
24146,fastText,0.38878667354156105,5.906428972777321e-65
24147,fastText,0.29219833248570354,3.521273613104468e-36
24148,fastText,0.05295242411443461,0.025895848891667943
24149,fastText,0.32140298951816254,8.112074142078565e-44
24150,fastText,0.2946626544498926,8.621102355718228e-37
24151,fastText,0.3190932156037653,3.5083647319202228e-43
24152,fastText,0.3183447024530362,5.623456949677212e-43
24153,fastText,0.12394433815713005,1.685902667178603e-07
24154,fastText,0.1514966284471904,1.4921468003789858e-10
24155,fastText,0.17796181596324986,4.625087841511025e-14
24156,fastText,0.2739487145762355,7.70737278132668e-32
24157,fastText,0.10524214177541936,9.127252959217582e-06
24158,fastText,0.1661450358643722,2.0076487907828867e-12
24159,fastText,0.16451425108745046,3.3086336565731163e-12
24160,fastText,0.25425224578631445,1.632751397173562e-27
24161,fastText,0.26874396117012433,1.1633627219088756e-30
24162,fastText,0.12097860116861996,3.3097040209719066e-07
24163,fastText,0.27618969720789077,2.3515994634090116e-32
24164,fastText,0.2281827417217648,2.436607660192053e-22
24165,fastText,0.08349408142432653,0.00043749106385317424
24166,fastText,0.1859291983237878,3.129677362592001e-15
24167,fastText,0.35116522150792134,1.5985950947332548e-52
24168,fastText,0.15392402597777352,7.51251493889937e-11
24169,fastText,0.17644469478965136,7.617810034185097e-14
24170,fastText,0.23363446399700352,2.2683206133766482e-23
24171,fastText,0.2339809723536991,1.946566573040262e-23
24172,fastText,0.009323953646373888,0.6950560806932232
24173,fastText,0.11138584218102371,2.634062397068477e-06
24174,fastText,0.21699535507590692,2.6298859717127992e-20
24175,fastText,0.16403861069795467,3.824000253891315e-12
24176,fastText,0.07942054938696773,0.0008250408877748888
24177,fastText,0.24315219507621605,3.100873689937719e-25
24178,fastText,0.11603297749766701,9.842640024320138e-07
24179,fastText,0.23530032433887965,1.0847380665979541e-23
24180,fastText,0.25626603391328556,6.128380895517364e-28
24181,fastText,0.15449331612557418,6.385589816616436e-11
24182,fastText,0.3495249113738825,5.113825505470652e-52
24183,fastText,0.2063181631805586,1.8113030595760823e-18
24184,fastText,0.28344903341953404,4.6561673746331275e-34
24185,fastText,-0.007906359911629522,0.739586040854613
24186,fastText,0.25642518691712257,5.669582528032549e-28
24187,fastText,0.18708481370300223,2.0962087553849346e-15
24188,fastText,0.17441642552445996,1.474238177658356e-13
24189,fastText,0.2944935136305212,9.499520825074566e-37
24190,fastText,0.21082624654047766,3.119113061002967e-19
24191,fastText,0.11069218181731531,3.0409735537818405e-06
24192,fastText,0.23208911988364553,4.473802898548805e-23
24193,fastText,0.12972719143082787,4.323437615971485e-08
24194,fastText,0.3270567434650696,2.1318041943115692e-45
24195,fastText,0.25701806688615847,4.240829779448581e-28
24196,fastText,0.19441949186810803,1.5500892256697907e-16
24197,fastText,0.26576926815820157,5.3439625988314695e-30
24198,fastText,0.1362261538002598,8.714883981644503e-09
24199,fastText,0.31809308287583843,6.5879554934243015e-43
24200,fastText,0.18260793654350022,9.761594507977395e-15
24201,fastText,0.22559083945778646,7.373741323924522e-22
24202,fastText,0.36605744380158434,3.0178441138996026e-57
24203,fastText,0.16762565901912027,1.2700325154838935e-12
24204,fastText,0.26086343046157257,6.332973701597394e-29
24205,fastText,0.2691797379999247,9.289844898994166e-31
24206,fastText,0.24351055219983805,2.6283768124023905e-25
24207,fastText,0.1563295105246053,3.764869355834207e-11
24208,fastText,0.36972508472624693,1.8932001466582312e-58
24209,fastText,0.34989073783112645,3.9480078970145536e-52
24210,fastText,0.12957276286645467,4.486963054886125e-08
24211,fastText,0.04154458078385224,0.08057543604447319
24212,fastText,0.173686404502222,1.8661059704779213e-13
24213,fastText,0.157614892891379,2.5912065847268853e-11
24214,fastText,0.23515375598117164,1.1577458050416689e-23
24215,fastText,0.1046082460207048,1.0336737741125541e-05
24216,fastText,0.11461938689643106,1.3332713922659666e-06
24217,fastText,0.2682755466831131,1.4809427616396537e-30
24218,fastText,0.15817800304952542,2.1978635872434845e-11
24219,fastText,0.22331518033268852,1.9275107310370767e-21
24220,fastText,0.18824859858429568,1.3963763236507549e-15
24221,fastText,0.194891282380302,1.3062948915041072e-16
24222,fastText,0.27587451829327675,2.780755483004874e-32
24223,fastText,0.24894135798309144,2.076126472823688e-26
24224,fastText,0.34643238266899146,4.494730312269169e-51
24225,fastText,0.19464879741023844,1.42646330207325e-16
24226,fastText,0.3597235064552251,3.309708652253874e-55
24227,fastText,0.22683878225422657,4.334011869858423e-22
24228,fastText,0.17184579533313932,3.365746984057448e-13
24229,fastText,0.3149866044568804,4.5927526964011506e-42
24230,fastText,0.08948987034790502,0.000163334385181624
24231,fastText,0.3427385793408911,5.838806592715722e-50
24232,fastText,0.28596799494454,1.161439940405094e-34
24233,fastText,0.2695451116243451,7.690380513314915e-31
24234,fastText,0.27043924761375987,4.837202175997712e-31
24235,fastText,0.2531724133037982,2.7515064009374123e-27
24236,fastText,0.1830183460857504,8.491321574936774e-15
24237,fastText,0.36907892945120324,3.0916199665269873e-58
24238,fastText,0.355827976805822,5.645769347008865e-54
24239,fastText,0.28832731619632507,3.1227906094986597e-35
24240,fastText,0.24825784075037133,2.8674327310778775e-26
24241,fastText,0.2950613591743548,6.856756781854206e-37
24242,fastText,0.22818595154403618,2.433247842767316e-22
24243,fastText,0.34300773228443004,4.849382958754007e-50
24244,fastText,0.18586061137588603,3.2047576294226553e-15
24245,fastText,0.16066972990714184,1.0532147934027387e-11
24246,fastText,0.2328980026017171,3.1372282731673954e-23
24247,fastText,0.2609602550795538,6.034407476732646e-29
24248,fastText,0.23367439596246145,2.228711656137866e-23
24249,fastText,0.30276365512259756,7.65229031522149e-39
24250,fastText,0.09813099066187647,3.5406986772361636e-05
24251,fastText,0.34226499364322766,8.09126066404171e-50
24252,fastText,0.30358072109927137,4.711751080487183e-39
24253,fastText,0.16359314398065386,4.377548400259302e-12
24254,fastText,0.06309481124059368,0.007924833912642053
24255,fastText,0.1485179668929537,3.4121651246999414e-10
24256,fastText,0.19231962915322348,3.3023948108741524e-16
24257,fastText,0.2558252909676739,7.599943700229038e-28
24258,fastText,0.18802997427211357,1.5074170598961615e-15
24259,fastText,0.23630353637184512,6.937146418302063e-24
24260,fastText,0.3096886084491479,1.1948161372177198e-40
24261,fastText,0.11784615831466035,6.634113407255698e-07
24262,fastText,0.32637670482425984,3.316082229338007e-45
24263,fastText,0.15563084534343155,4.60656374378418e-11
24264,fastText,0.22764610045792766,3.0679258913870622e-22
24265,fastText,0.23169547417808323,5.314628645442847e-23
24266,fastText,0.10123316290995642,1.9814187614533955e-05
24267,fastText,0.11538371836594784,1.1319884648820868e-06
24268,fastText,0.16689963496803414,1.590586030988154e-12
24269,fastText,0.20565315541897677,2.339903086061048e-18
24270,fastText,0.26279576003560856,2.406482879554598e-29
24271,fastText,0.12493644047259082,1.3406044269484912e-07
24272,fastText,0.3298642832056737,3.399169330687804e-46
24273,fastText,0.2852495402217419,1.7283246219254956e-34
24274,fastText,0.2550987454618619,1.0826504873528944e-27
24275,fastText,0.15863134241430846,1.924201017574101e-11
24276,fastText,0.23883972385344654,2.219829823266658e-24
24277,fastText,0.24842192073236777,2.6537964158869406e-26
24278,fastText,0.14915720806854074,2.8611515509354727e-10
24279,fastText,0.3336624627198648,2.7493893155310633e-47
24280,fastText,0.1304968865479672,3.590778826721403e-08
24281,fastText,0.23150179480039226,5.78392587786698e-23
24282,fastText,0.18865991133135418,1.2088532309113368e-15
24283,fastText,0.313182219146001,1.403846430732422e-41
24284,fastText,0.29256634877797916,2.8563868681406907e-36
24285,fastText,0.24250982351876188,4.167633377090781e-25
24286,fastText,0.2071152966139788,1.3310245453044908e-18
24287,fastText,0.412403803366049,1.2333575481136567e-73
24288,fastText,0.12351792838872017,1.8594116109806475e-07
24289,fastText,0.21897219911091056,1.1714018381509402e-20
24290,fastText,0.1945978085208836,1.453084520574662e-16
24291,fastText,0.13465215563289357,1.2935486804104666e-08
24292,fastText,0.18185979809123032,1.2575542736140368e-14
24293,fastText,0.27529586691130153,3.780678597436708e-32
24294,fastText,0.2692516964121421,8.950702030244627e-31
24295,fastText,0.2816661026864999,1.2334278591048813e-33
24296,fastText,0.14924765156379644,2.7905654438624815e-10
24297,fastText,0.123578978075618,1.8335522729661497e-07
24298,fastText,0.33955577828117034,5.174456218806591e-49
24299,fastText,0.2697202953392668,7.023564724201184e-31
24300,fastText,0.1912722466999197,4.800301044684627e-16
24301,fastText,0.0629108921063464,0.008108930706849617
24302,fastText,0.0664518759841142,0.005160539490430007
24303,fastText,0.18929435285858867,9.671410974049622e-16
24304,fastText,0.07606959264058587,0.0013613049123803347
24305,fastText,0.16992374099878443,6.188332942026763e-13
24306,fastText,0.27766783409284934,1.0682396217214004e-32
24307,fastText,0.06862164846821411,0.003872413041693322
24308,fastText,0.15886253096435468,1.7977749010510653e-11
24309,fastText,0.2769773979277656,1.5452659448225544e-32
24310,fastText,0.34313105906000596,4.453602723083432e-50
24311,fastText,0.3872275287250833,2.0887699622911824e-64
24312,fastText,0.03734263173319745,0.11630034839176759
24313,fastText,0.07122972161535929,0.0027137993796809905
24314,fastText,0.22272334990646522,2.4704432826123918e-21
24315,fastText,0.11346199701525446,1.7048564424159664e-06
24316,fastText,0.2540573037031277,1.79439165338454e-27
24317,fastText,0.14563492911496134,7.480451067186731e-10
24318,fastText,0.19862802645128505,3.316947494651691e-17
24319,fastText,0.35809385855110204,1.089561402423752e-54
24320,fastText,0.05866567086243345,0.013567018461002054
24321,fastText,0.1889708459568678,1.0837624495821043e-15
24322,fastText,0.19948891669048088,2.4093508880258248e-17
24323,fastText,0.36427364395712963,1.1452722082132757e-56
24324,fastText,0.23363102323704785,2.271765954321493e-23
24325,fastText,0.17892065110411315,3.3664274588474476e-14
24326,fastText,0.1642803305021694,3.5529655501065837e-12
24327,fastText,0.09796068910657316,3.65357757852359e-05
24328,fastText,0.28180156911423526,1.1457148397714194e-33
24329,fastText,0.29901272366648685,6.950135492012296e-38
24330,fastText,0.33003097273688276,3.046258268189771e-46
24331,fastText,0.10271282406095276,1.4933187966773418e-05
24332,fastText,0.3690796901245737,3.0898375882551213e-58
24333,fastText,0.3323290698173579,6.67430093036909e-47
24334,fastText,0.3577357223147998,1.414378718097126e-54
24335,fastText,0.24287523884739737,3.522830402979498e-25
24336,fastText,0.2707118650437771,4.198082675566015e-31
24337,fastText,0.2530059229732121,2.9813962999171638e-27
24338,fastText,0.19269742366453468,2.884086864419245e-16
24339,fastText,0.03888031199178795,0.10200490123203775
24340,fastText,0.21495051728846074,6.020650925310524e-20
24341,fastText,0.122736058780969,2.223383505362248e-07
24342,fastText,0.08097882756818554,0.0006494269935458364
24343,fastText,0.27242537482946666,1.7163363773471844e-31
24344,fastText,0.08058637172472184,0.0006900454913532375
24345,fastText,0.36123603652369357,1.0884422951982997e-55
24346,fastText,0.3358010525360895,6.568623555263737e-48
24347,fastText,0.3817261093864009,1.705677270084609e-62
24348,fastText,0.15092958987794197,1.7488209048759068e-10
24349,fastText,0.24482904648535753,1.4273151103729753e-25
24350,fastText,0.16500956574327091,2.844343604806662e-12
24351,fastText,0.25198653240489594,4.866710420010279e-27
24352,fastText,0.026274668060150174,0.2692371401027247
24353,fastText,0.2368189466592637,5.50914826913275e-24
24354,fastText,0.13440469199686295,1.3758498450936042e-08
24355,fastText,0.30382984603506347,4.0628683852852123e-39
24356,fastText,0.25757193256030797,3.2311160838138246e-28
24357,fastText,0.19928135667037197,2.602746846211845e-17
24358,fastText,0.20312073493987218,6.154516329716619e-18
24359,fastText,0.1936408214051215,2.0539858053582845e-16
24360,fastText,0.22854303068190102,2.0867195082857692e-22
24361,fastText,0.14543616649003313,7.891953145907031e-10
24362,fastText,0.15545588346863748,4.844612238471331e-11
24363,fastText,0.21435843273869684,7.640360316240924e-20
24364,fastText,0.20264220592001173,7.377966545092755e-18
24365,fastText,0.23111867758115714,6.83625971210727e-23
24366,fastText,0.24816658721921328,2.993529344530041e-26
24367,fastText,0.2628199800753322,2.377351251430223e-29
24368,fastText,0.23800276547076651,3.2379486284270258e-24
24369,fastText,0.1998947864013324,2.071210149344342e-17
24370,fastText,0.3541741826096099,1.8600573193128788e-53
24371,fastText,0.12943433115584085,4.63862954339153e-08
24372,fastText,0.19786309738523303,4.4011844650967075e-17
24373,fastText,0.14817154418234205,3.752705560599101e-10
24374,fastText,0.22728284082355746,3.584517942968371e-22
24375,fastText,0.09155059611270452,0.0001147683794040056
24376,fastText,0.257464677138202,3.405998793394718e-28
24377,fastText,0.1343404015995239,1.3980497888131158e-08
24378,fastText,0.2778100486033603,9.898882638831037e-33
24379,fastText,0.15214649945601744,1.2430516936564816e-10
24380,fastText,0.17518404314756544,1.1493454494908642e-13
24381,fastText,0.2584188733510396,2.1291665305057235e-28
24382,fastText,0.2477245138602182,3.686543684857561e-26
24383,fastText,0.33422572745513035,1.8877929691030027e-47
24384,fastText,0.08013744217597837,0.0007393962291557138
24385,fastText,0.2812387756865516,1.5561727037652907e-33
24386,fastText,0.35150845710530215,1.2522324978412684e-52
24387,fastText,0.3148081618325922,5.131106727895521e-42
24388,fastText,0.2969372085406988,2.3233802940793326e-37
24389,fastText,0.17111728158267395,4.2431693765663834e-13
24390,fastText,0.23315730388861586,2.7990625716953115e-23
24391,fastText,0.0838183027057893,0.0004154455448268354
24392,fastText,0.30017738608908706,3.5155160264205336e-38
24393,fastText,0.28737264383731026,5.321439570514765e-35
24394,fastText,0.19639157135156768,7.558921307742338e-17
24395,fastText,0.32315167133168154,2.65416172103378e-44
24396,fastText,0.3481074736767708,1.3890595229376745e-51
24397,fastText,0.1716444447531179,3.588658447734744e-13
24398,fastText,0.3401527137679866,3.443475946976696e-49
24399,fastText,0.37263092739786124,2.057390547120082e-59
24400,fastText,0.2624763735428569,2.825413872179215e-29
24401,fastText,0.18381078209147123,6.4814509035052824e-15
24402,fastText,0.17830271046832424,4.1320170594646527e-14
24403,fastText,0.376380952818215,1.1343056724833458e-60
24404,fastText,0.2844787287303029,2.6440657918638716e-34
24405,fastText,0.14935642648242287,2.7079210893912767e-10
24406,fastText,0.30765947580744096,4.089747900529003e-40
24407,fastText,0.18062287995032855,1.907111003519779e-14
24408,fastText,0.18051146652479955,1.979716112302804e-14
24409,fastText,0.15157415185020578,1.4600476946135422e-10
24410,fastText,0.19347623005408804,2.179566447050058e-16
24411,fastText,0.03998289997599945,0.09264267027177678
24412,fastText,0.40094931015184476,2.44903747029696e-69
24413,fastText,0.2889244141280493,2.235137951523943e-35
24414,fastText,0.3376727397083564,1.8588811372208598e-48
24415,fastText,0.23050417075849503,8.932755515874783e-23
24416,fastText,0.25999690574487805,9.747944703361083e-29
24417,fastText,0.27978109105087934,3.4281573619643785e-33
24418,fastText,0.08960840998812218,0.00016008401996758732
24419,fastText,0.16235426456708385,6.363025805402795e-12
24420,fastText,0.2286316447732778,2.0085767143457164e-22
24421,fastText,0.14056582076450927,2.865415428295358e-09
24422,fastText,0.18305946330793382,8.373397617448864e-15
24423,fastText,0.16754903250973127,1.300622511389944e-12
24424,fastText,0.3020157174327582,1.1912143245128828e-38
24425,fastText,0.2859349438105237,1.1829034515209998e-34
24426,fastText,0.29709083058964575,2.125564026353891e-37
24427,fastText,0.36424387178000145,1.1709673323569455e-56
24428,fastText,0.11123012286089334,2.7205917649783595e-06
24429,fastText,0.23740581768379576,4.2346531795811754e-24
24430,fastText,0.3137500395387801,9.88509302198208e-42
24431,fastText,0.17725001223523437,5.848365740003895e-14
24432,fastText,0.10109445598306015,2.034252150940168e-05
24433,fastText,0.31513075525758477,4.199153980834108e-42
24434,fastText,0.31718022683457486,1.1684404226676837e-42
24435,fastText,0.3584108079007948,8.646644634383191e-55
24436,fastText,0.10895207366435593,4.343986300372029e-06
24437,fastText,0.19922785379355978,2.6550303234734884e-17
24438,fastText,0.2827530505137146,6.816353784209558e-34
24439,fastText,0.19040365289470162,6.53544142242592e-16
24440,fastText,0.2882775027145616,3.2110248553595493e-35
24441,fastText,0.3273420659467362,1.7704972172417435e-45
24442,fastText,0.2503211397083456,1.0785726097148085e-26
24443,fastText,0.24831364091598865,2.7929337933814286e-26
24444,fastText,0.27801551148587295,8.866578868843236e-33
24445,fastText,0.13185664737391653,2.579811567462441e-08
24446,fastText,0.16673100867174645,1.675702186206495e-12
24447,fastText,0.12498085410262004,1.3268655046834568e-07
24448,fastText,0.21678299374573265,2.8672378823433296e-20
24449,fastText,0.17543201939646733,1.0602768967246855e-13
24450,fastText,0.06705932786623785,0.0047656465956989824
24451,fastText,0.3883203654341791,8.623845912955336e-65
24452,fastText,0.31036768931246306,7.897970714549406e-41
24453,fastText,0.36329759760867486,2.367465455388091e-56
24454,fastText,0.4091014317083619,2.225797619398521e-72
24455,fastText,0.38728535272437287,1.993420638055608e-64
24456,fastText,0.1698220492057641,6.389730194205168e-13
24457,fastText,0.2975945491259691,1.5870476855009852e-37
24458,fastText,0.28845786807454277,2.9028013801224304e-35
24459,fastText,0.22105804006919058,4.947472649044721e-21
24460,fastText,0.2454180549032756,1.085297162191795e-25
24461,fastText,0.19492001573632517,1.292733769124627e-16
24462,fastText,0.29029893178303967,1.0318815258737771e-35
24463,fastText,0.27320920616545913,1.1375586252419154e-31
24464,fastText,0.2568217291948352,4.669241916690251e-28
24465,fastText,0.1811198192606827,1.6138842043078455e-14
24466,fastText,0.2822398076234244,9.022206299169144e-34
24467,fastText,0.21666969142247802,3.0024061474574795e-20
24468,fastText,0.25645569573130356,5.585603744993621e-28
24469,fastText,0.2905414608509358,8.999276833852704e-36
24470,fastText,0.322259637060878,4.697217935509364e-44
24471,fastText,0.14119036050878028,2.4346371057106214e-09
24472,fastText,0.10158844262265247,1.8519829642039937e-05
24473,fastText,0.20428171764472572,3.956703314240802e-18
24474,fastText,0.29937309222379765,5.630534751580133e-38
24475,fastText,0.12896359358718104,5.1924316046446334e-08
24476,fastText,0.31436027020600427,6.774735434633202e-42
24477,fastText,0.23104732919356535,7.052184255799057e-23
24478,fastText,0.20202642050826097,9.310556278045548e-18
24479,fastText,0.3235753627582951,2.022469448128631e-44
24480,fastText,0.24532499761664303,1.133355094767275e-25
24481,fastText,0.18271639389777355,9.408802575091632e-15
24482,fastText,0.11404037076471196,1.5082106788875518e-06
24483,fastText,0.15112984567895127,1.6535990810421745e-10
24484,fastText,0.09198796660445825,0.00010638639063771294
24485,fastText,0.24697004805566028,5.254696033653226e-26
24486,fastText,0.09808983997055482,3.5676669039925025e-05
24487,fastText,0.1978767769884664,4.379023887694022e-17
24488,fastText,0.30848436138641305,2.4829129150312068e-40
24489,fastText,0.19632483532471856,7.745843015157024e-17
24490,fastText,0.13605918524357966,9.089697189008095e-09
24491,fastText,0.37393406010594427,7.548158598694825e-60
24492,fastText,0.14406230574501458,1.140439062014315e-09
24493,fastText,0.29299596853641086,2.236408522176864e-36
24494,fastText,0.1934361322215489,2.2112883708177126e-16
24495,fastText,0.3003419304411055,3.191974499702086e-38
24496,fastText,0.2259204899067022,6.409969373542871e-22
24497,fastText,0.05561644810983942,0.0192827939102326
24498,fastText,0.0632464986839355,0.0077758239767992815
24499,fastText,0.07724215942623215,0.0011449635581461317
24500,fastText,0.2842665305629399,2.971680336496518e-34
24501,fastText,0.18834662047763628,1.3492425773909411e-15
24502,fastText,0.14468998928437862,9.642966275014378e-10
24503,fastText,0.28659785197046334,8.189174068856855e-35
24504,fastText,0.1251314369291389,1.2812897514974916e-07
24505,fastText,0.4117362730403059,2.21918556969259e-73
24506,fastText,0.18621057155250395,2.8393641174340742e-15
24507,fastText,0.2227173403232764,2.4766674860521267e-21
24508,fastText,0.2659173194789987,4.95571561629935e-30
24509,fastText,0.23818264920048304,2.985976140098287e-24
24510,fastText,0.1358229792269572,9.64679366095005e-09
24511,fastText,0.2412091539843424,7.563685427116581e-25
24512,fastText,0.09130032635222876,0.00011984069371112062
24513,fastText,0.33843693458906926,1.1074489810961673e-48
24514,fastText,0.18290831280813044,8.814988224605752e-15
24515,fastText,0.30760955176656785,4.214941511785607e-40
24516,fastText,0.11255368355069616,2.06422175573929e-06
24517,fastText,0.13779098588819405,5.858605851789653e-09
24518,fastText,0.11748325817214546,7.182528715998466e-07
24519,fastText,0.31299985235529604,1.570997951058033e-41
24520,fastText,0.32545830426818734,6.011470260510038e-45
24521,fastText,0.1513028446734369,1.5754282155826086e-10
24522,fastText,0.23227169686040525,4.129890161745206e-23
24523,fastText,0.07022013716023469,0.003118397069405788
24524,fastText,0.3152836654063361,3.818234128512226e-42
24525,fastText,0.1355600312982865,1.0305981175922419e-08
24526,fastText,0.306619318448406,7.65602038860967e-40
24527,fastText,0.11779787554321909,6.704681689307521e-07
24528,fastText,0.3186385525965589,4.673414524019317e-43
24529,fastText,0.3524608315045057,6.349326253121309e-53
24530,fastText,0.1474284506660302,4.598762207108663e-10
24531,fastText,0.15319601601616056,9.239894842288171e-11
24532,fastText,0.2643648640046069,1.090344747931295e-29
24533,fastText,0.2686221761435429,1.2387640806460372e-30
24534,fastText,0.21831240238404567,1.5357313695211682e-20
24535,fastText,0.35991969772975674,2.8660849365938723e-55
24536,fastText,0.12055790362016067,3.6374001468651824e-07
24537,fastText,0.1947842698812693,1.3580451707020258e-16
24538,fastText,0.37740637546006917,5.10125918461163e-61
24539,fastText,0.12453119591937016,1.4724798782614588e-07
24540,fastText,0.23553453470024235,9.774197035768678e-24
24541,fastText,0.18971953667350408,8.324746759603853e-16
24542,fastText,0.30271347178931635,7.883241091725184e-39
24543,fastText,0.1183540286079291,5.933859663137932e-07
24544,fastText,0.2140340726965046,8.702978134201112e-20
24545,fastText,0.23090215009212955,7.512589237781234e-23
24546,fastText,0.24396190108194452,2.1335051166511473e-25
24547,fastText,0.32510920032992013,7.53273952437896e-45
24548,fastText,0.25966867085370104,1.1473068379067829e-28
24549,fastText,0.2586324723561586,1.9161057646282372e-28
24550,fastText,0.3096167678769617,1.2482256238298068e-40
24551,fastText,0.16544232935646408,2.491401118853275e-12
24552,fastText,0.17688563064233234,6.592388871281406e-14
24553,fastText,0.23749101700158373,4.075709915035881e-24
24554,fastText,0.22477088082787255,1.043711334696007e-21
24555,fastText,0.18895981365831388,1.0879744583026806e-15
24556,fastText,0.27805535474523563,8.679129580477421e-33
24557,fastText,0.3180140366165146,6.923632076597864e-43
24558,fastText,0.17429012412797698,1.5357131478362408e-13
24559,fastText,0.1972763445875265,5.4632443720767857e-17
24560,fastText,0.17083275852046823,4.643703504211901e-13
24561,fastText,0.22047167140498342,6.309567986925544e-21
24562,fastText,0.27564666279389216,3.1385777881126713e-32
24563,fastText,0.26227233375806,3.1301069287966073e-29
24564,fastText,0.08395065285417425,0.0004067479272619378
24565,fastText,0.13217497438934533,2.3864918424231114e-08
24566,fastText,0.24510434408677312,1.2558946575167264e-25
24567,fastText,0.05658272656382013,0.017277975768965705
24568,fastText,0.18952695026562838,8.910158343582169e-16
24569,fastText,0.35213544742932795,8.009692143249612e-53
24570,fastText,0.3556888635221158,6.243074019206676e-54
24571,fastText,0.15272437871585023,1.0560095169828242e-10
24572,fastText,0.17949778022232296,2.778219159271275e-14
24573,fastText,-0.004379641572490021,0.8539128628127652
24574,fastText,0.12873297551219315,5.486602478266496e-08
24575,fastText,0.31159164000025213,3.7349147065811537e-41
24576,fastText,0.3432430436930718,4.122137849422074e-50
24577,fastText,0.2969073597819133,2.3638858471466947e-37
24578,fastText,0.20481810563542244,3.223291818904535e-18
24579,fastText,0.21710244616339403,2.5176632183721004e-20
24580,fastText,0.2926033427413512,2.7968799498649998e-36
24581,fastText,0.31683493034441035,1.4504828062657592e-42
24582,fastText,0.2711480090367644,3.3453706191186663e-31
24583,fastText,0.06217716924670527,0.008882010815458483
24584,fastText,0.15702556869066756,3.076494457633591e-11
24585,fastText,0.312630050970731,1.973058584377219e-41
24586,fastText,0.2173630164869146,2.2639832986947796e-20
24587,fastText,0.28097740492085116,1.7935432395306098e-33
24588,fastText,0.2957041747603474,4.736476707319404e-37
24589,fastText,0.17535206605764028,1.0882276975788189e-13
24590,fastText,0.3634324049038727,2.141858211118238e-56
24591,fastText,0.3840027354843797,2.786783038082168e-63
24592,fastText,0.28605759389311375,1.1051791252985213e-34
24593,fastText,0.18854432281647876,1.258891152142187e-15
24594,fastText,0.3372180951485804,2.5279449890411475e-48
24595,fastText,0.3177165621863695,8.346416398782211e-43
24596,fastText,0.09189345279450711,0.00010814727530135526
24597,fastText,0.2272617822551897,3.6169723333663526e-22
24598,fastText,0.25196736308838213,4.911659261861022e-27
24599,fastText,0.20499097137642408,3.0168463049952752e-18
24600,fastText,0.22742340782207232,3.3751388544301513e-22
24601,fastText,0.29502537720406946,7.000028221764651e-37
24602,fastText,0.2507990999638891,8.588586955289274e-27
24603,fastText,0.1793976750307854,2.872452974524291e-14
24604,fastText,0.22923695797751306,1.5469440735417151e-22
24605,fastText,0.1716099856214276,3.628232686227163e-13
24606,fastText,0.3170723003690642,1.2501764747803693e-42
24607,fastText,0.149983359017119,2.2761457049545326e-10
24608,fastText,0.06569121621566902,0.005696582039806937
24609,fastText,0.08568198126031558,0.00030755777925986857
24610,fastText,0.2775652236889856,1.1285640061567446e-32
24611,fastText,0.21771366642586829,1.9620474188148036e-20
